"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0040013","BP","GO:0040013","negative regulation of locomotion",324,-0.343154615847207,-1.50272274057146,0.000399943687449668,0.00717280495888852,0.00566392866151841,3487,"tags=28%, list=18%, signal=24%","90102/182/56254/10500/8829/114882/6781/286205/55333/4208/9037/4856/10370/3728/4838/4681/285/80031/51742/25817/596/9104/9839/153090/347/5926/54437/4163/126820/4739/4851/57406/9466/493/4035/22998/7481/10512/2309/1602/9353/4301/3488/10014/4804/10395/56999/54567/6366/3036/388/94/6585/134/149461/79772/2022/10501/29775/653/23189/482/11240/80312/5797/89795/1843/114757/7075/407032/57556/23236/56477/9314/4223/90865/6376/79812/1813/10718/2247/23671/5468/406984/7122/6422/7049/56920/93649/130399/51378/9370"
"GO:0010874","BP","GO:0010874","regulation of cholesterol efflux",39,-0.582976202584131,-1.84345476440898,0.000405573779760933,0.00724108692179913,0.00571784678267336,4269,"tags=59%, list=22%, signal=46%","23411/64137/21/10062/19/20/29801/335/4792/4035/5360/5727/1066/80820/23461/1071/1950/407018/857/693120/5468/10351/9370"
"GO:0045177","CC","GO:0045177","apical part of cell",422,-0.323637199302649,-1.45421884425079,0.000405389724032051,0.00724108692179913,0.00571784678267336,3766,"tags=27%, list=19%, signal=23%","7380/9693/25778/6583/659/5172/10991/54566/84417/55966/182/5962/55867/9481/6781/50506/9026/79901/8029/5745/4118/64241/9455/6340/8516/6523/1828/83697/3753/10149/22802/1829/5593/59272/2028/5794/28232/7399/4851/51057/491/2779/363/6558/150084/1896/5108/10752/9429/4648/6338/8611/5727/79659/8642/8470/81693/387755/1080/57710/405753/5030/525/3690/349633/2348/8842/482/5314/79849/362/50617/117583/4921/11254/286204/57477/7018/3747/5028/10913/23418/1579/221395/947/222962/1956/6581/4036/140803/7010/5348/8170/358/3741/287/125931/66002/3736/9365/154/114/5021/53405/60676/9058/79981/338328/1271/6579/948/3745/762/146894/445815/116085"
"GO:0009145","BP","GO:0009145","purine nucleoside triphosphate biosynthetic process",108,0.428182230058323,1.68835714195407,0.000410556597285601,0.00731361472070425,0.00577511758277597,4997,"tags=51%, list=25%, signal=38%","7114/4707/4726/4709/84833/4710/54539/790955/4708/126328/4706/55967/10476/54209/4717/4715/4694/516/4695/51079/521/3948/4712/522/65990/4830/9556/4701/4711/9551/4702/4713/10632/527/318/6391/4704/4725/518/4728/4714/517/4722/4724/2023/30968/4716/509/515/4720/4832/134145/374291/7040/29922"
"GO:0046683","BP","GO:0046683","response to organophosphorus",121,-0.430824585952562,-1.68210840793439,0.000412862543612499,0.00733823917002529,0.00579456201561402,1778,"tags=23%, list=9%, signal=21%","5743/1080/9127/10142/5139/7056/5030/6263/5028/2039/9472/7010/5187/10060/1036/358/1393/348980/5179/10411/5207/1645/2353/2354/5138/2819/5105/9370"
"GO:0060205","CC","GO:0060205","cytoplasmic vesicle lumen",285,0.336299877788909,1.50747639340982,0.000414569677425556,0.00735213412309384,0.00580553401657968,4991,"tags=40%, list=25%, signal=30%","6278/5004/6279/2922/5005/6280/6286/6317/10321/56729/7114/4069/6036/2335/5478/2919/5223/51316/126014/5265/10855/1511/356/64333/10447/5709/3310/4332/8836/6282/9535/5919/1265/51571/51411/23406/1476/2171/79980/26/820/2512/7076/6993/1/1794/5683/10577/2717/3608/3700/7043/7057/88/10213/353/5315/124583/56954/4860/10092/5054/2950/1522/5718/5686/26578/8635/10562/272/9861/10549/6947/411/1915/5717/5777/3074/1075/5713/3146/7422/1992/1512/10576/3101/1509/201294/79169/4057/51097/55276/5708/5689/10097/2519/51071/3312/81567/116844/6678/7077/2517/10487/5701/12/2665/567/2547/302/7040/5580/3671"
"GO:0015749","BP","GO:0015749","monosaccharide transmembrane transport",101,-0.457979018446024,-1.73671027334334,0.000415807585175047,0.00735766428555846,0.00580990085017766,4332,"tags=34%, list=22%, signal=26%","200010/11132/7015/8013/1636/91749/26060/114882/9481/5781/338557/718/6523/375611/6927/5295/25999/376497/50651/1906/3667/1812/6527/8660/3479/10580/148808/2719/6517/32/28999/9370/286753/3952"
"GO:1903231","MF","GO:1903231","mRNA base-pairing translational repressor activity",24,-0.667125125884377,-1.92016358255624,0.000418509889136769,0.00737830905210854,0.00582620276911224,2460,"tags=46%, list=13%, signal=40%","724031/554210/406983/407010/407018/407032/693120/724027/406984/100126351/693175"
"GO:0014808","BP","GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",30,-0.629642467261154,-1.91086781516512,0.000418831640339956,0.00737830905210854,0.00582620276911224,1423,"tags=30%, list=7%, signal=28%","6263/5350/9472/3270/287/1756/845/477/10345"
"GO:0070700","MF","GO:0070700","BMP receptor binding",12,-0.788374639668592,-1.93904936402946,0.000421302942459741,0.00740542450850142,0.00584761419902202,2184,"tags=50%, list=11%, signal=44%","222223/653/654/1003/651/650"
"GO:0071805","BP","GO:0071805","potassium ion transmembrane transport",182,-0.391811521628627,-1.6106004660042,0.000424237131034941,0.0074405386447519,0.00587534170086732,3020,"tags=31%, list=15%, signal=26%","26251/9187/57463/3753/3759/343450/3779/3768/23416/6558/3742/23630/3746/9312/126755/80333/50801/3765/3783/3787/56660/10142/259232/9132/3782/3749/7881/482/169522/3747/3777/859/30820/857/9472/3752/23415/3788/3737/10060/131096/358/3741/287/1908/348980/2273/3736/845/9722/57030/1804/477/30819/3773/3745"
"GO:1904861","BP","GO:1904861","excitatory synapse assembly",31,-0.624256830861305,-1.90075218106363,0.000426349886235049,0.00746112300911335,0.00589159592386017,2872,"tags=45%, list=15%, signal=39%","387804/9379/5783/4884/5802/869/389941/94030/165257/85358/9378/22871/26045/347730"
"GO:0060078","BP","GO:0060078","regulation of postsynaptic membrane potential",127,-0.427525475863246,-1.68260412869981,0.000429650643953449,0.00750236124441792,0.0059241592549741,1993,"tags=27%, list=10%, signal=24%","2899/23345/124925/2893/1141/869/153/152404/2560/66000/2894/134/9127/2564/2897/85358/9378/57502/3737/1813/348980/3736/154/1128/22871/5649/2555/100131897/2890/2567/2904/401190/2891/2565"
"GO:0051953","BP","GO:0051953","negative regulation of amine transport",23,-0.678271454882858,-1.93467123063313,0.000434628267199722,0.00757263505022323,0.00597965021355112,2272,"tags=39%, list=12%, signal=35%","152/134/5028/1268/1813/4889/151/2917/3952"
"GO:0043372","BP","GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation",33,0.611925820024158,1.92520690561087,0.000442409151166144,0.00769133633701317,0.00607338141414309,2027,"tags=33%, list=10%, signal=30%","6046/7292/941/942/50943/3458/3606/54440/3561/9308/3594"
"GO:0060070","BP","GO:0060070","canonical Wnt signaling pathway",296,-0.343006634253571,-1.48922150028379,0.000443683861978213,0.00769665564064826,0.00607758174532325,4089,"tags=32%, list=21%, signal=26%","9580/85407/8325/79705/2262/8324/84445/10413/7091/9096/9113/4811/1855/4088/6662/10297/65125/2776/9736/79809/4040/8658/8326/83999/27185/7475/9037/7471/3728/2263/26108/55366/27130/83439/147111/9839/153090/4163/4038/7482/65268/4851/7481/92162/9101/2255/84133/2309/1896/7855/8796/4929/2254/7089/51704/84870/5071/1906/85458/11211/4041/2308/79960/23500/100113407/27303/2735/2348/324/23189/57664/3489/25960/8322/1950/27121/1910/857/83595/59352/1956/284654/84327/9314/1958/650/2247/152573/2719/6422/64321/3484/6663/6425"
"GO:0044771","BP","GO:0044771","meiotic cell cycle phase transition",12,0.791403543845802,1.92778551241461,0.00044562722152358,0.007711935706813,0.00608964748601974,1139,"tags=67%, list=6%, signal=63%","991/993/9133/11130/995/10403/9088/7272"
"GO:0031577","BP","GO:0031577","spindle checkpoint signaling",47,0.539447110474205,1.85638727472511,0.000446506032112521,0.007711935706813,0.00608964748601974,2096,"tags=34%, list=11%, signal=30%","332/699/147841/9212/5347/4085/991/83540/11130/891/10403/7272/9319/55143/701/83903"
"GO:0006882","BP","GO:0006882","intracellular zinc ion homeostasis",29,0.619563465083348,1.89528113694429,0.000449387753470555,0.00774487136946542,0.00611565477950567,2698,"tags=34%, list=14%, signal=30%","6279/4496/6280/169026/4495/4494/3932/147138/4501/4502"
"GO:0050855","BP","GO:0050855","regulation of B cell receptor signaling pathway",21,0.694035469987194,1.93495675350879,0.000459554897214233,0.00788588263146237,0.00622700281322457,4032,"tags=71%, list=21%, signal=57%","930/26228/933/115352/2213/9214/11314/150372/257144/26191/123920/5579/148823/4067/9404"
"GO:0098900","BP","GO:0098900","regulation of action potential",52,-0.539808512444859,-1.84392836918855,0.000458677045731505,0.00788588263146237,0.00622700281322457,1993,"tags=42%, list=10%, signal=38%","6262/4204/29098/9096/3728/1829/3759/1141/6331/781/10142/2257/859/857/1268/287/9722/6869/29119/948/148/3745"
"GO:0006607","BP","GO:0006607","NLS-bearing protein import into nucleus",19,0.709275405303522,1.91385648906197,0.000464689535682714,0.0079568068124982,0.00628300733364106,1365,"tags=32%, list=7%, signal=29%","84220/729857/285190/3838/400966/653489"
"GO:0006833","BP","GO:0006833","water transport",22,-0.680031513786199,-1.92471639644212,0.000466703116456828,0.00795698768293884,0.00628315015604855,3931,"tags=55%, list=20%, signal=44%","8692/7380/6523/363/1080/79849/362/4302/358/361/100509620/364"
"GO:0050994","BP","GO:0050994","regulation of lipid catabolic process",51,-0.547060563967204,-1.85510172617087,0.000466232696419227,0.00795698768293884,0.00628315015604855,2473,"tags=35%, list=13%, signal=31%","154791/27329/5465/3667/440503/134/949/8660/1268/57104/225/238/2822/5140/32/13/1149/63924"
"GO:0042129","BP","GO:0042129","regulation of T cell proliferation",153,0.385412842073812,1.61007521270909,0.000479064303228044,0.00815024815663129,0.00643575622053228,3791,"tags=38%, list=19%, signal=31%","11006/2064/284194/10288/259307/7292/3604/941/1493/100133941/2056/3559/56253/942/50943/729230/84433/6504/3606/160365/26279/84868/54440/10148/1604/115650/7412/5788/940/7037/11146/912/3553/4004/3594/10673/944/11151/3552/5880/836/654346/916/3586/1378/3071/8772/4860/8744/11326/58515/51561/923/29126/7535/5777/126259/3146"
"GO:0030280","MF","GO:0030280","structural constituent of skin epidermis",21,0.692701338699442,1.93123722265348,0.000485228095146225,0.00821990877598456,0.00649076298299069,2462,"tags=67%, list=13%, signal=58%","9119/338785/196374/286887/3887/3851/3853/5266/7286/3854/3892/57830/3858/140807"
"GO:0002791","BP","GO:0002791","regulation of peptide secretion",168,-0.401282996798511,-1.64161724451841,0.00048518524009256,0.00821990877598456,0.00649076298299069,1898,"tags=22%, list=10%, signal=20%","3708/8864/2865/5071/3667/134/4041/1080/1131/2308/222546/111/8622/2044/8660/2781/100507043/1268/23236/1956/8447/131177/2852/1813/2822/3741/1393/114/25924/4826/3569/6422/5950/130399/100381270/3745/3952"
"GO:0006123","BP","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen",20,0.691942650296048,1.90734277912706,0.000487056920121788,0.00822335835141235,0.00649348690330464,2676,"tags=60%, list=14%, signal=52%","1347/1345/1337/4697/1351/1329/1349/1340/9377/54205/1350/9167"
"GO:0001822","BP","GO:0001822","kidney development",303,-0.343800334085295,-1.49543368158911,0.000489257786948426,0.00822335835141235,0.00649348690330464,4310,"tags=38%, list=22%, signal=30%","4091/27031/5311/7466/5087/2066/4853/5420/4326/6580/153572/445/1286/793/1636/5530/2138/8692/84445/2828/3913/10413/7380/4811/4088/54798/6662/341640/182/8829/2260/2736/7475/4208/4090/7471/57545/2263/11064/80310/51301/23129/26108/8516/55366/285/80144/51196/596/9104/5310/25959/4038/2028/8837/7482/4851/4609/342184/54806/7481/51057/4311/847/3911/2255/10252/9353/116039/25836/25976/4854/6492/84623/5727/1906/79659/8642/6943/3690/80184/5125/84159/8842/56603/5314/5175/23371/5629/1910/2296/1579/654/284/185/8854/947/130497/79192/4036/1958/7010/9510/358/650/2247/168667/30812/2719/6422/64321/28999/168002/7704/9370"
"GO:0007159","BP","GO:0007159","leukocyte cell-cell adhesion",365,0.317977080578521,1.46115393950658,0.000488105950586485,0.00822335835141235,0.00649348690330464,4793,"tags=37%, list=24%, signal=28%","11006/6279/6046/57126/6280/4973/2064/284194/201633/10288/29851/259307/7292/941/1493/100133941/2056/3559/430/6402/56253/101/942/50943/54900/2529/3956/729230/51176/84433/6504/3458/3606/1511/1236/160365/26279/84830/55423/84868/54440/3561/3689/79626/399/387597/7409/10148/1604/7805/3575/4192/115650/7412/9308/3932/5788/9840/940/939/7037/11314/51571/11146/912/3553/3594/10673/6404/11151/3552/146850/5880/836/3902/406933/3695/654346/3676/916/3586/1378/2650/26191/3071/8772/4860/7494/8744/3683/11326/92196/58515/1524/51561/3718/921/923/29126/11221/7535/5777/7070/6666/126259/3146/2625/1445/4067/6370/6461/920/60/6347/6375/3329/3117/6693/3592/64926/51412/116844/10507/10457/64127/51148/8876/972/86/2131/9750/80381/6363/6850"
"GO:0005759","CC","GO:0005759","mitochondrial matrix",474,0.295210163643532,1.38967834606429,0.000489571869127507,0.00822335835141235,0.00649348690330464,6137,"tags=42%, list=31%, signal=30%","10202/9553/84311/116540/983/891/51258/219/5888/388962/28998/81892/122704/118487/64979/116285/51023/4706/51649/51264/115416/64975/84300/4521/5303/83451/6182/6183/63875/92259/6150/51250/441282/292/55052/9997/7417/51650/219927/5831/1841/3396/116541/64968/57129/1763/51081/4701/23474/7818/78988/64928/90480/28957/54460/54998/2653/65993/6742/27068/2108/3336/51022/55379/318/79568/3418/2617/51218/57001/3028/4704/64949/29088/708/25902/55753/4728/29074/135154/11315/4714/10797/29093/10588/51805/23590/64963/11222/6472/60488/64981/64216/6647/84266/51263/79586/3158/131118/23597/51657/8192/51373/23479/4722/65003/57038/84693/7416/64983/2936/55471/7298/5106/55210/79731/10573/51069/80222/10105/25824/3329/2926/1716/122961/2876/128308/509/26589/515/128240/84545/4720/54534/23409/54949/51166/53343/79590/64976/2230/4350/9692/54802/2271/3419/51021/51642/81889/374291/89839/4285/644096/51103/10247/6188/1431/51067/112812/11232/211/844/2744/80324/80308/25996/5625/80273/65080/60493/5163/64745/92170/1666/740/23203/7978/51095/4833/28977/65005/1632/513/51318/51601/63970/55526/55173/285367/84769/29960/3313/55006/341392/5770/6059/2806/54516/81689/133686"
"GO:0090087","BP","GO:0090087","regulation of peptide transport",170,-0.396130653918492,-1.62039945986491,0.000498795347818177,0.00836060978568653,0.00660186602930565,1898,"tags=22%, list=10%, signal=20%","3708/8864/2865/5071/3667/134/4041/1080/1131/2308/222546/111/8622/2044/8660/2781/100507043/1268/23236/1956/8447/131177/2852/1813/2822/3741/1393/114/25924/4826/3569/6422/5950/130399/100381270/3745/3952"
"GO:0043502","BP","GO:0043502","regulation of muscle adaptation",76,-0.486749963551816,-1.78170504114719,0.000500951373696871,0.00837008794007264,0.00660935035246702,2536,"tags=30%, list=13%, signal=26%","4851/5152/493/6093/2309/3488/5465/1906/6331/3572/2308/6442/8654/9475/859/4846/3479/9472/90523/5468/32/221476/148"
"GO:0097305","BP","GO:0097305","response to alcohol",229,-0.36536884974865,-1.54906850951935,0.000501467823722414,0.00837008794007264,0.00660935035246702,3759,"tags=31%, list=19%, signal=25%","19/20/3709/3625/23209/5563/54331/51208/4040/107/6554/5581/3728/2263/6340/4129/2059/1581/3779/9563/847/10365/2/2309/9353/1582/130/1141/4538/5465/4519/6366/687/6338/5727/7048/1080/6586/1066/2770/5030/109/111/11280/3747/5737/31/8644/1268/552/9314/1036/1813/2822/1393/1646/117/5179/114/7122/2353/6422/6517/6869/7049/2354/1440/2904/5105/9370/3952"
"GO:0051145","BP","GO:0051145","smooth muscle cell differentiation",66,-0.50131110211747,-1.78366503741505,0.000502680076776773,0.00837273209641816,0.00661143828222348,4341,"tags=47%, list=22%, signal=37%","6909/23411/4853/8554/4204/4772/26057/9096/133/6662/4773/4208/2263/8516/4303/93145/4851/2069/2255/2254/6935/348093/187/57496/2022/10266/1910/3815/2852/93649/4855"
"GO:0008535","BP","GO:0008535","respiratory chain complex IV assembly",30,0.625707612516341,1.91829084126997,0.000509640270325168,0.00847090365634615,0.00668895840373927,5031,"tags=63%, list=26%, signal=47%","10063/100131801/440957/9997/647087/493753/388753/51287/51204/285521/55744/84987/51241/28958/6834/389203/617/29090/728568"
"GO:0051784","BP","GO:0051784","negative regulation of nuclear division",62,0.500198856520761,1.79803847372284,0.000512923116409415,0.00850767047990146,0.00671799093242525,4132,"tags=44%, list=21%, signal=34%","332/699/147841/9212/5347/4085/991/83540/11130/891/10403/7272/9319/286151/55143/701/83903/1111/54998/26271/1761/57082/9184/27085/3976/348654/9587"
"GO:0004114","MF","GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity",23,-0.671288540850918,-1.9147534782549,0.000517412301314427,0.00855583724636214,0.00675602530400694,2701,"tags=48%, list=14%, signal=41%","5153/5152/5136/27115/50940/5139/8622/8654/5137/5140/5138"
"GO:0034774","CC","GO:0034774","secretory granule lumen",282,0.335189460561453,1.50300495482543,0.000517980832662075,0.00855583724636214,0.00675602530400694,4991,"tags=40%, list=25%, signal=30%","6278/5004/6279/2922/5005/6280/6286/6317/10321/56729/7114/4069/6036/2335/5478/2919/5223/51316/126014/5265/10855/1511/64333/10447/5709/3310/4332/8836/6282/9535/5919/1265/51571/51411/23406/1476/2171/79980/26/820/2512/7076/6993/1/1794/5683/10577/2717/3608/3700/7043/7057/88/10213/353/5315/124583/56954/4860/10092/5054/2950/1522/5718/5686/26578/8635/10562/272/9861/10549/6947/411/1915/5717/5777/3074/1075/5713/3146/7422/1992/1512/10576/3101/1509/201294/79169/4057/51097/55276/5708/5689/10097/2519/51071/3312/81567/116844/6678/7077/2517/10487/5701/12/2665/567/2547/302/7040/5580/3671"
"GO:0033617","BP","GO:0033617","mitochondrial cytochrome c oxidase assembly",25,0.655201874936833,1.9244594652343,0.000525175822866331,0.00863876172396066,0.00682150573015873,5031,"tags=72%, list=26%, signal=54%","10063/100131801/440957/9997/647087/493753/51287/51204/285521/55744/84987/51241/28958/6834/389203/617/29090/728568"
"GO:0016529","CC","GO:0016529","sarcoplasmic reticulum",71,-0.485074729233096,-1.75113917415514,0.000524738384665323,0.00863876172396066,0.00682150573015873,2518,"tags=38%, list=13%, signal=33%","6262/444/3709/55214/57158/10523/6261/286/84502/3708/7060/781/6263/5350/51655/9472/23224/100507537/3270/202333/845/417/9722/6345/6517/4842/10345"
"GO:0019838","MF","GO:0019838","growth factor binding",128,-0.419848638369631,-1.65637261145682,0.000527547526796564,0.00865984524875764,0.00683815410984671,3411,"tags=33%, list=17%, signal=27%","8829/3483/2260/25987/2263/4054/9982/5046/3691/3590/2/3488/4804/3655/2321/94/7048/3791/6331/3572/2324/2022/3690/2615/1969/3489/1956/3815/4036/7010/2690/8425/9365/4915/3977/7049/3484/130399/83888/91851/948/152831"
"GO:0097006","BP","GO:0097006","regulation of plasma lipoprotein particle levels",65,-0.505201001181209,-1.79499512428666,0.000535407741839664,0.00877075156477552,0.00692573009520216,2190,"tags=37%, list=11%, signal=33%","8694/29801/7436/335/5046/5360/4547/23491/5125/23461/1071/949/27141/407018/185/693120/2822/5320/84649/338328/4023/338/948/9370"
"GO:0051591","BP","GO:0051591","response to cAMP",80,-0.476638435940795,-1.75871366057432,0.000539750583466235,0.00882370038197374,0.00696754056196396,1630,"tags=25%, list=8%, signal=23%","1080/10142/7056/2039/9472/7010/5187/1036/358/1393/348980/5179/10411/5207/2353/2354/5138/2819/5105/9370"
"GO:0009201","BP","GO:0009201","ribonucleoside triphosphate biosynthetic process",113,0.425798724292076,1.69909469319965,0.0005435224181861,0.00886711624740979,0.00700182343540291,4392,"tags=45%, list=22%, signal=35%","7114/4707/4726/4709/84833/4710/54539/790955/4708/126328/4706/55967/10476/54209/4717/4715/4694/516/4695/51079/521/3948/4712/522/65990/4830/9556/4701/4711/9551/4702/4713/10632/527/1503/318/6391/4704/4725/518/4728/4714/517/4722/4724/2023/30968/4716/509/515/4720"
"GO:0044291","CC","GO:0044291","cell-cell contact zone",70,-0.494586021602034,-1.7811616281641,0.000553539831948949,0.00901203681318524,0.0071162584090072,3186,"tags=34%, list=16%, signal=29%","8502/3728/23363/1829/3759/79026/25945/6326/4301/58494/6323/6331/57731/859/9472/6330/5239/5348/3741/287/477/5101/29119/1674"
"GO:1905953","BP","GO:1905953","negative regulation of lipid localization",42,-0.565262328547349,-1.83212225227316,0.000555567450380996,0.00902655090649697,0.0071277193074389,3847,"tags=48%, list=20%, signal=38%","10062/19/20/114882/5781/1408/64241/4792/22925/5465/1066/3690/1950/407018/8660/693120/57104/5468/3569/3952"
"GO:0016051","BP","GO:0016051","carbohydrate biosynthetic process",187,-0.384752845841918,-1.58638356127533,0.000561354421750729,0.00910196098124396,0.00718726606580954,1952,"tags=18%, list=10%, signal=17%","55808/467/5465/8864/3036/3667/5091/10891/2908/2308/140710/10690/5028/1950/8660/3479/3481/10580/2852/83539/3953/117/8908/10317/5207/8708/2528/2998/5950/3973/2819/5105/9370/3952"
"GO:0003091","BP","GO:0003091","renal water homeostasis",22,-0.675539985478374,-1.91200387061957,0.00056409978493824,0.00911026322426552,0.00719382184314829,4747,"tags=55%, list=24%, signal=41%","51763/112/7466/8692/11215/363/525/1579/4302/358/66002/361"
"GO:0002683","BP","GO:0002683","negative regulation of immune system process",449,0.300117320326209,1.40611777802033,0.000564159786826763,0.00911026322426552,0.00719382184314829,4032,"tags=29%, list=21%, signal=24%","124626/11006/4321/6664/26585/3624/2064/284194/201633/10288/23495/9636/1269/3149/51083/8530/259307/26228/7292/9212/933/941/115352/1493/3559/2335/430/4068/64092/56833/56253/942/50943/54900/7305/729230/6318/2213/6504/1511/695/26279/714/284021/84830/84868/4332/1380/146722/53347/79626/387597/406941/1281/3598/100507436/7130/1604/7805/3575/4192/3055/6223/3162/8111/54209/5788/1265/11314/11146/114770/92747/54/8815/151176/836/9111/3902/55829/29085/257144/684/7043/654346/7107/7534/3586/7353/1378/7057/83593/26191/28959/3071/8772/401397/84959/6688/84885/4795/968/5692/11326/92196/708/6773/84174/1524/3718/945/29126/11221/55024/55061/5777/8832/4938/9474/374403/7070/3146/9470/4067/5272/116449/6370/149095/6895/3662/9404"
"GO:0046883","BP","GO:0046883","regulation of hormone secretion",216,-0.37530847085367,-1.58800431315829,0.000566483825142186,0.009129237303762,0.00720880452193323,1898,"tags=21%, list=10%, signal=19%","8864/2865/5071/1906/3667/134/4041/1080/1131/2308/222546/111/8622/2044/5028/8660/654/185/2781/100507043/1268/23236/1956/8447/131177/2852/1813/2822/3741/1908/1393/114/5468/25924/4826/3569/6422/6869/2587/5950/130399/100381270/3745/9370/3952"
"GO:0016324","CC","GO:0016324","apical plasma membrane",358,-0.329202742856055,-1.45665821077611,0.000569301931201135,0.00915608065464174,0.00723000108663705,4222,"tags=31%, list=22%, signal=25%","5420/6580/23632/29881/56288/115111/1836/51735/5243/8692/91749/9351/7380/9693/25778/6583/659/5172/10991/84417/55966/182/5962/55867/6781/50506/9026/79901/8029/5745/4118/64241/6340/6523/1828/3753/10149/22802/1829/5593/59272/2028/5794/28232/7399/4851/51057/491/2779/363/6558/150084/9429/6338/8611/8470/81693/1080/57710/5030/525/3690/349633/2348/8842/482/5314/79849/362/50617/117583/4921/11254/286204/57477/7018/3747/5028/23418/1579/947/222962/1956/6581/4036/140803/7010/5348/8170/358/3741/287/125931/66002/3736/9365/154/114/5021/53405/60676/9058/79981/338328/1271/6579/948/3745/762/146894/445815/116085"
"GO:0006270","BP","GO:0006270","DNA replication initiation",37,0.578358634598941,1.87797077627218,0.000576346767059649,0.00923200617800184,0.00728995486348792,3698,"tags=43%, list=19%, signal=35%","23594/990/8318/55388/9134/898/4998/345643/1017/4171/81620/4175/4173/5558/64785/51053"
"GO:0042593","BP","GO:0042593","glucose homeostasis",222,-0.364871064851076,-1.54650335522903,0.00057575808212926,0.00923200617800184,0.00728995486348792,2770,"tags=22%, list=14%, signal=19%","143686/4884/1581/6927/5164/51092/5295/2081/2309/3488/4804/7776/1050/1361/5727/3667/10891/4041/1080/2308/222546/55088/111/8622/64478/2044/26137/859/8660/221395/100507043/1268/2852/3953/2822/56670/114/5468/3569/6517/28999/5166/51085/5950/100381270/3745/5105/9370/3952"
"GO:0001654","BP","GO:0001654","eye development",339,-0.327448774794444,-1.43914710121861,0.000580094384873195,0.0092733398145222,0.00732259352715078,3457,"tags=27%, list=18%, signal=22%","341640/182/8829/54549/23554/204851/25987/6654/1543/7475/121643/10370/7275/57545/23770/6497/196740/4081/596/7482/84189/4851/284217/493/57381/54806/51057/491/2779/2202/25945/2255/10252/1410/7855/116039/25836/54567/2254/2321/94/6935/7048/4041/3791/10253/49855/94233/7068/80184/1969/2823/8842/362/221935/5797/1735/286204/28996/4774/8322/94137/23418/2047/5629/50937/2296/654/8854/27151/10763/22899/1956/7111/9314/1813/10218/358/340273/8736/2247/348980/131544/30812/4915/57030/1641/170692/5950/91851"
"GO:0070542","BP","GO:0070542","response to fatty acid",52,-0.534320604976314,-1.82518226193859,0.000584915275157364,0.00932099738039691,0.00736022581394,2644,"tags=35%, list=13%, signal=30%","2180/847/2309/50801/2865/1906/5743/3667/2308/8644/23236/1646/1645/84649/5166/4023/948/9370"
"GO:0015908","BP","GO:0015908","fatty acid transport",93,-0.455599847701546,-1.71381276187282,0.000586595178124412,0.00932099738039691,0.00736022581394,2896,"tags=31%, list=15%, signal=27%","55867/1381/9536/22925/624/2180/28232/376497/51703/5465/28965/1906/5743/5608/10599/8660/1579/116362/28231/225/80763/1813/5468/5320/2167/948/3973/5375/3952"
"GO:0033045","BP","GO:0033045","regulation of sister chromatid segregation",101,0.436122001590692,1.70033728539638,0.000585462391626646,0.00932099738039691,0.00736022581394,2225,"tags=24%, list=11%, signal=21%","332/11065/9787/699/147841/9212/5347/4085/991/83540/983/990/11130/891/51529/10403/7272/9319/55143/116028/701/9700/83903/10460"
"GO:0030867","CC","GO:0030867","rough endoplasmic reticulum membrane",24,0.649566720512117,1.89059696679561,0.000593894872532239,0.00937173416770506,0.00740028957497561,3703,"tags=46%, list=19%, signal=37%","23480/6235/10952/6231/6155/6234/6748/55176/27346/58477/6726"
"GO:0120163","BP","GO:0120163","negative regulation of cold-induced thermogenesis",48,-0.537527419396809,-1.79503052541245,0.000594427908583767,0.00937173416770506,0.00740028957497561,4995,"tags=52%, list=25%, signal=39%","3516/5925/23228/9444/89/57561/10062/7099/3910/9572/55366/7030/216/3397/4851/57406/5334/5608/4858/4857/23090/4012/11096/1149/9370"
"GO:0030216","BP","GO:0030216","keratinocyte differentiation",128,0.40345623473908,1.63923022483894,0.000592890759146698,0.00937173416770506,0.00740028957497561,2462,"tags=24%, list=13%, signal=21%","23581/9119/6278/338785/196374/3713/50604/286887/3887/3851/1594/3853/1775/2146/1475/84518/79413/3854/4488/3892/3552/7474/5080/3868/29986/836/26154/2810/3858/5469/140807"
"GO:0070482","BP","GO:0070482","response to oxygen levels",324,-0.340028730753941,-1.48903404632946,0.000594506484647369,0.00937173416770506,0.00740028957497561,5079,"tags=38%, list=26%, signal=28%","57521/3673/5562/2030/6387/22937/54583/6505/29997/405/54541/8994/3764/210/3776/1137/5371/665/4763/5165/1803/80315/2043/132864/23411/7015/9124/8614/6095/1636/4524/6262/4204/126374/3709/2982/112398/4088/4352/133/1902/29904/6781/4536/2033/863/1543/1387/79625/5581/10370/2263/6261/205/285/4512/378938/596/4535/9839/3779/8837/4851/4609/847/2309/5978/1410/6326/65018/3708/4929/1141/4538/5465/4519/94/1906/5743/64506/134/2308/4921/2977/1735/28996/212/8322/3777/56776/114757/9475/859/6649/2034/3339/857/51129/1958/7010/5740/4540/1813/358/3741/650/5179/221074/5468/5021/2353/6422/6517/7049/2277/4842/93649/64344/51378/5105/9370/3952"
