"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbolHER.SYMBOL","symbolHER.GENENAME"
"326342",27.3950368549168,2.18647832893871,0.660394162168646,3.31086865116828,0.000930068537556698,0.00369576889893324,"ADGRE4P","adhesion G protein-coupled receptor E4, pseudogene"
"123099",1026.95568060799,2.18647330665829,0.513180220854104,4.26063440835514,2.03847447056857e-05,0.000135295634630898,"DEGS2","delta 4-desaturase, sphingolipid 2"
"92558",889.398043869083,2.1853315633373,0.464374136950126,4.70597173582905,2.52659524942526e-06,2.14165267878217e-05,"BICDL1","BICD family like cargo adaptor 1"
"122704",430.320442962393,2.18377006340886,0.239774910325099,9.10758369358995,8.4237103317638e-20,1.13120044359288e-17,"MRPL52","mitochondrial ribosomal protein L52"
"55083",41.5613029612971,2.18064482668763,0.66634166027906,3.27256264567698,0.00106577251400979,0.0041426518456931,"KIF26B","kinesin family member 26B"
"5111",871.082585512814,2.1803497078641,0.417669469224418,5.22027552531635,1.78657135150487e-07,2.0471956702282e-06,"PCNA","proliferating cell nuclear antigen"
"653489",10.7897512363947,2.18017144948627,0.615078054393089,3.54454436134532,0.000393292315721163,0.00176208618419313,"RGPD3","RANBP2 like and GRIP domain containing 3"
"548644",577.325259696126,2.17861503984584,0.372777769688695,5.84427296097938,5.08785426639385e-09,8.53399811140955e-08,"POLR2J3","RNA polymerase II subunit J3"
"692203",27.6954997998022,2.17808473682051,0.613428449429378,3.55067447368411,0.000384245355151502,0.00172945694056482,"SNORD88B","small nucleolar RNA, C/D box 88B"
"440345",350.481751954669,2.17690708615796,0.280172052652044,7.7698937690318,7.85519772334004e-15,4.32609568999452e-13,"NPIPB4","nuclear pore complex interacting protein family member B4"
"26150",84.2529830022702,2.17531250080952,0.631156325334134,3.44655105794576,0.00056779126231012,0.00242582599451998,"RIBC2","RIB43A domain with coiled-coils 2"
"9978",838.429802546464,2.17437967117074,0.275201367281411,7.90104966646947,2.7656441663904e-15,1.64312786443182e-13,"RBX1","ring-box 1"
"3561",476.605561736003,2.17372606823116,0.395939862611149,5.49004097212097,4.01840515907401e-08,5.37780556647133e-07,"IL2RG","interleukin 2 receptor subunit gamma"
"2161",376.341210331382,2.17353692438545,0.631304052055364,3.44293200290568,0.000575443978970229,0.00245264231558485,"F12","coagulation factor XII"
"9645",2431.82784937435,2.17335393792201,0.410783724814863,5.29074986819772,1.21815871845398e-07,1.45452008733306e-06,"MICAL2","microtubule associated monooxygenase, calponin and LIM domain containing 2"
"118487",409.420633258691,2.17301060887168,0.261734552743974,8.30234520467495,1.02076101473443e-16,7.78361721019348e-15,"CHCHD1","coiled-coil-helix-coiled-coil-helix domain containing 1"
"80307",1009.68664526927,2.17049283842179,0.650231441861088,3.3380311973371,0.000843742755125422,0.00339470971824113,"FER1L4","fer-1 like family member 4 (pseudogene)"
"6923",1795.27160551513,2.17010197947156,0.219884687290904,9.86927287301526,5.65732109046081e-23,1.12037815454116e-20,"ELOB","elongin B"
"25876",146.385700679834,2.16966422480254,0.440508274804553,4.92536542194398,8.42028465035184e-07,8.16755325945654e-06,"SPEF1","sperm flagellar 1"
"4861",117.573688544396,2.16894015252883,0.521877256831024,4.15603501424684,3.23818218828356e-05,0.000201101678756691,"NPAS1","neuronal PAS domain protein 1"
"29993",221.697443489426,2.16705161396603,0.720498125182105,3.0077130504931,0.00263221548991067,0.00897204744353071,"PACSIN1","protein kinase C and casein kinase substrate in neurons 1"
"3159",3146.6569200497,2.16582949683127,0.527293587534763,4.10744516533398,4.00059714390757e-05,0.000242085517294605,"HMGA1","high mobility group AT-hook 1"
"255324",18.9732289675354,2.16363749213962,0.714171354151357,3.02957753704732,0.00244896032938657,0.00843836840385818,"EPGN","epithelial mitogen"
"7307",130.598989494167,2.16309847956235,0.32763951903138,6.60206829126488,4.05460643214298e-11,1.07570519226787e-09,"U2AF1","U2 small nuclear RNA auxiliary factor 1"
"57817",22.6478452927863,2.16247911700636,0.549526655753757,3.93516691931931,8.31388935495642e-05,0.000460197952267859,"HAMP","hepcidin antimicrobial peptide"
"11040",561.639702373484,2.16108757554412,0.427175726548703,5.05901305068121,4.21432025791466e-07,4.42081431976353e-06,"PIM2","Pim-2 proto-oncogene, serine/threonine kinase"
"130340",209.279969467971,2.15940124213045,0.415609140508552,5.19575012110692,2.03895986202694e-07,2.30275616675693e-06,"AP1S3","adaptor related protein complex 1 subunit sigma 3"
"55515",47.0152142651037,2.15773897901142,0.667350057922004,3.23329406118611,0.0012237152930629,0.00465776781902373,"ASIC4","acid sensing ion channel subunit family member 4"
"64979",346.714143666228,2.15771553353708,0.461702365053453,4.6733906881488,2.9626742132442e-06,2.46860138652213e-05,"MRPL36","mitochondrial ribosomal protein L36"
"9315",1172.20791365619,2.15553143039612,0.394607671477357,5.46246711911633,4.69562527176622e-08,6.1828360697279e-07,"NREP","neuronal regeneration related protein"
"5216",10294.8142454829,2.15394821493604,0.281501439201199,7.6516419278288,1.98429138944457e-14,1.01098392412107e-12,"PFN1","profilin 1"
"730202",20.7832192050787,2.15377977708806,0.609759936082301,3.53217659875469,0.000412154011722512,0.00183360371087623,"PAPOLA-DT","PAPOLA divergent transcript"
"55974",1154.20877093114,2.15235298377692,0.324150123072097,6.63998817393075,3.1370832133153e-11,8.55433289016132e-10,"SLC50A1","solute carrier family 50 member 1"
"118932",127.156501228233,2.15215363073865,0.355197283818655,6.0590374104252,1.369385447768e-09,2.59904850812579e-08,"ANKRD22","ankyrin repeat domain 22"
"54742",116.654591455645,2.15205832966743,0.719597803302421,2.99064049360778,0.00278393032581048,0.00941226728191764,"LY6K","lymphocyte antigen 6 family member K"
"967",7848.36422816677,2.15066770558328,0.350006074867798,6.14465822170549,8.01358754875215e-10,1.60157387849984e-08,"CD63","CD63 molecule"
"692109",15.9129664449297,2.15049942060453,0.636212570235511,3.38015864698879,0.000724440007067841,0.00297827024084128,"SNORD69","small nucleolar RNA, C/D box 69"
"4116",338.826196804445,2.15002148669616,0.202649053633753,10.6095806920563,2.68953327559747e-26,7.75455726490648e-24,"MAGOH","mago homolog, exon junction complex subunit"
"644511",11.781018261286,2.14946119779004,0.652022725745043,3.29660472391347,0.0009786112318718,0.00385661342956352,"RPL13AP6","ribosomal protein L13a pseudogene 6"
"120224",142.852079882763,2.14900686090695,0.672032366441633,3.19777285770594,0.0013849332058854,0.0051957520923439,"TMEM45B","transmembrane protein 45B"
"25837",927.84987737799,2.14757952579297,0.565818838534974,3.79552496228919,0.000147331369261537,0.000752283475310379,"RAB26","RAB26, member RAS oncogene family"
"79962",323.914426973833,2.14607270789259,0.586365548107944,3.65995702649557,0.000252257549936535,0.00120013625917392,"DNAJC22","DnaJ heat shock protein family (Hsp40) member C22"
"7167",6198.5443621876,2.14556944023735,0.245960412045198,8.72323079310455,2.70374409189877e-18,2.84997885299824e-16,"TPI1","triosephosphate isomerase 1"
"158381",14.2916916067594,2.14435773231877,0.635322134179138,3.37522906405484,0.000737542741735208,0.00302199853593741,"ATP8B5P","ATPase phospholipid transporting 8B5, pseudogene"
"8942",144.606739635894,2.14423974542154,0.574641620740668,3.73143828784588,0.000190389652715087,0.000939726977451202,"KYNU","kynureninase"
"642559",12.5785526168165,2.14422824157889,0.720174739053506,2.97737219219458,0.00290730832618328,0.00977545653286733,"POU5F1P3","POU class 5 homeobox 1 pseudogene 3"
"9298",20.0698641089281,2.1435687937429,0.456115139102917,4.69962211287011,2.6064333352938e-06,2.20266086085217e-05,"SNORD31","small nucleolar RNA, C/D box 31"
"284403",880.918406921586,2.1433986800039,0.648824994209069,3.30350818654382,0.000954831814782897,0.00377931895658561,"WDR62","WD repeat domain 62"
"388789",344.65859707754,2.14298094099045,0.31240230816403,6.85968344339265,6.90133048629142e-12,2.16146142993977e-10,"SMIM26","small integral membrane protein 26"
"10440",908.802287885552,2.14007981518266,0.201269866661341,10.632887330241,2.095234238897e-26,6.52050198219279e-24,"TIMM17A","translocase of inner mitochondrial membrane 17A"
"22801",3826.62541725811,2.13851245431677,0.592000365249298,3.61234989004816,0.000303434762249482,0.00141209160898727,"ITGA11","integrin subunit alpha 11"
"914",233.101426933772,2.1378591712167,0.490402317988802,4.35939858519493,1.30420376804973e-05,9.13874877640565e-05,"CD2","CD2 molecule"
"3689",3021.99508582356,2.13678601760084,0.355077709128582,6.01779825279616,1.76805353060276e-09,3.27641375434761e-08,"ITGB2","integrin subunit beta 2"
"146722",63.6430728577946,2.13551182371734,0.303388947654048,7.03885833755701,1.93821296695296e-12,6.9217856885391e-11,"CD300LF","CD300 molecule like family member f"
"89857",215.525088368372,2.13478503824959,0.308583321323382,6.91801821658543,4.5800541124301e-12,1.47087584231569e-10,"KLHL6","kelch like family member 6"
"10663",54.8616094729081,2.13424990021924,0.630703150696735,3.38392141827982,0.000714584519392799,0.00294516377700551,"CXCR6","C-X-C motif chemokine receptor 6"
"53347",84.1952786360806,2.13281254516416,0.610296096318506,3.49471765923121,0.000474563484027624,0.00207856740719913,"UBASH3A","ubiquitin associated and SH3 domain containing A"
"57156",1583.31829716479,2.13115688288412,0.50985388939449,4.17993650183803,2.91590505375882e-05,0.000184179234806686,"TMEM63C","transmembrane protein 63C"
"387758",897.111200770655,2.13115102846396,0.647799790163077,3.2898297604071,0.00100248014326297,0.00393643614837049,"FIBIN","fin bud initiation factor homolog"
"6152",4349.23470638567,2.1302894763567,0.297204210577742,7.16776344526068,7.62328756115794e-13,2.95964704800124e-11,"RPL24","ribosomal protein L24"
"58505",1025.97403827708,2.13014156916203,0.304329605385841,6.99945562792472,2.56958943372507e-12,8.86960747141087e-11,"OSTC","oligosaccharyltransferase complex non-catalytic subunit"
"54539",1137.49061135011,2.13000591623035,0.331704173469432,6.42140222099629,1.35024732281997e-10,3.16283739679909e-09,"NDUFB11","NADH:ubiquinone oxidoreductase subunit B11"
"6234",4397.4052967057,2.12573111033146,0.340987763643983,6.23403927347635,4.54559042744055e-10,9.4608116688322e-09,"RPS28","ribosomal protein S28"
"790955",478.527070694571,2.12463360816961,0.274327723408255,7.74487383838973,9.56767968579738e-15,5.21066466443732e-13,"UQCC3","ubiquinol-cytochrome c reductase complex assembly factor 3"
"100288413",178.479006838666,2.12317099372836,0.690718985863096,3.07385642668461,0.00211311100021128,0.00743399502424949,"ERVMER34-1","endogenous retrovirus group MER34 member 1, envelope"
"8534",576.135902863797,2.12309089862267,0.587372600122567,3.61455556180122,0.000300863291062136,0.0014020739906522,"CHST1","carbohydrate sulfotransferase 1"
"81930",164.164390217371,2.11937915787422,0.647726666626019,3.27202702478497,0.00106779368822836,0.00414804102464934,"KIF18A","kinesin family member 18A"
"284739",316.538147918371,2.11710891641192,0.626363064979714,3.38000280473192,0.000724850901120555,0.0029793347520691,"C20orf204","chromosome 20 open reading frame 204"
"6916",294.71255294749,2.11436212458812,0.254396216823752,8.31129547045491,9.4662894169931e-17,7.27827726704184e-15,"TBXAS1","thromboxane A synthase 1"
"84722",749.912383191323,2.11282126508256,0.38052664120967,5.5523609552436,2.81836876180449e-08,3.91893176907367e-07,"PSRC1","proline and serine rich coiled-coil 1"
"79626",102.153493789861,2.11192551415497,0.319835193292971,6.603168001654,4.02463002975204e-11,1.06919913771434e-09,"TNFAIP8L2","TNF alpha induced protein 8 like 2"
"79019",287.287321651824,2.11185110745762,0.706787521467652,2.98795754496674,0.00280848564312616,0.00947894121520595,"CENPM","centromere protein M"
"6627",614.817727402758,2.11008668588473,0.287776768780076,7.3323732656728,2.26112264611803e-13,9.65829424832028e-12,"SNRPA1","small nuclear ribonucleoprotein polypeptide A'"
"134111",151.082460091021,2.10969079057845,0.589409048718556,3.57933220598693,0.000344473343137319,0.00157466644102361,"UBE2QL1","ubiquitin conjugating enzyme E2 Q family like 1"
"201266",1297.90251424317,2.10885791556215,0.433483070427129,4.86491413259625,1.14506508799492e-06,1.07007369472013e-05,"SLC39A11","solute carrier family 39 member 11"
"643224",139.872214259977,2.10820968970733,0.512671242070826,4.11220586743206,3.91896595646984e-05,0.000237585796359146,"TUBBP5","tubulin beta pseudogene 5"
"10653",9218.74426252768,2.10670474339082,0.531269475068125,3.96541650189987,7.32678976031764e-05,0.000413021966764772,"SPINT2","serine peptidase inhibitor, Kunitz type 2"
"9914",749.233864297297,2.10578209092936,0.627901622006413,3.35368155954191,0.00079744078208673,0.00323359321902225,"ATP2C2","ATPase secretory pathway Ca2+ transporting 2"
"114769",99.2708842098458,2.10541433913892,0.637814872118185,3.30098031760663,0.000963476413013252,0.00380614921489781,"CARD16","caspase recruitment domain family member 16"
"50515",600.305209087755,2.10420733642643,0.360127957716858,5.84294357418597,5.12863932937700e-09,8.57953094639636e-08,"CHST11","carbohydrate sulfotransferase 11"
"90701",487.922022148673,2.10378988615787,0.206268214552433,10.1992926574884,1.99721736313187e-24,4.7752980026297e-22,"SEC11C","SEC11 homolog C, signal peptidase complex subunit"
"100874366",41.731385773273,2.10324952642307,0.667806959063759,3.14948728502583,0.00163557225685723,0.00598153883005835,"HOXC13-AS","HOXC13 antisense RNA"
"401466",627.680200705779,2.10308495033398,0.361589841922936,5.81621690241565,6.01943501777444e-09,9.89245959417315e-08,"RBIS","ribosomal biogenesis factor"
"102724297",10.3765716509106,2.10248340098497,0.530234933460364,3.96519215975447,7.33368431530308e-05,0.000413291792715815,"CCR5AS","CCR5 antisense RNA"
"389792",1712.8609177018,2.10232700257841,0.580604356128005,3.62092874500396,0.000293547360038434,0.00137259469136979,"IER5L","immediate early response 5 like"
"723972",8.97252025580341,2.09965794509588,0.623163595979123,3.36935270070915,0.000753449499640867,0.00308137899248203,"ANP32AP1","acidic nuclear phosphoprotein 32 family member A pseudogene 1"
"7349",174.444718610927,2.09735864268291,0.442742525607107,4.73719717753999,2.16694307166876e-06,1.87572123016061e-05,"UCN","urocortin"
"84541",28.3608684502138,2.09682572966242,0.425253881745932,4.93076211568873,8.19094300392881e-07,7.99759106250141e-06,"KBTBD8","kelch repeat and BTB domain containing 8"
"56659",27.1699434545976,2.0956139633687,0.638553745505367,3.28181296894622,0.00103141993180899,0.00402989621025249,"KCNK13","potassium two pore domain channel subfamily K member 13"
"441150",81.9956759369161,2.09540233663865,0.448091100309599,4.67628644083954,2.92116506828015e-06,2.43712180122131e-05,"C6orf226","chromosome 6 open reading frame 226"
"6167",4855.43590021242,2.09512753568436,0.38741618587661,5.40795044725274,6.37500556924948e-08,8.1056004663233e-07,"RPL37","ribosomal protein L37"
"55848",264.265601528994,2.09476761418574,0.305634869226801,6.85382404005508,7.19015157597832e-12,2.24474700316291e-10,"PLGRKT","plasminogen receptor with a C-terminal lysine"
"7409",388.7140195392,2.09269449610714,0.372050628218709,5.62475732436327,1.85768943296745e-08,2.71602229849067e-07,"VAV1","vav guanine nucleotide exchange factor 1"
"8038",2132.60331972573,2.0922776873928,0.467401600919481,4.47640248402408,7.5911316751386e-06,5.65255327089887e-05,"ADAM12","ADAM metallopeptidase domain 12"
"352909",367.693335393111,2.09167062934209,0.586291306834838,3.56763029735886,0.000360224265239864,0.0016382641949183,"DNAAF3","dynein axonemal assembly factor 3"
"29968",311.924345540921,2.08955207036715,0.586120319558331,3.56505652617832,0.000363777778284873,0.00165212580983396,"PSAT1","phosphoserine aminotransferase 1"
"4708",751.504736247341,2.08777407447272,0.21710658304004,9.61635545656245,6.82050319032576e-22,1.18179838775741e-19,"NDUFB2","NADH:ubiquinone oxidoreductase subunit B2"
"100270746",32.9297835175658,2.08697488391221,0.414915198580427,5.02988295211285,4.90779345810238e-07,5.0746797707891e-06,"LARRPM","LINC00240 antisense RNA regulating promoter methylation"
"4697",1348.9114840148,2.08504119841025,0.284142219496044,7.33801967939961,2.16777301092859e-13,9.32047316935657e-12,"NDUFA4","NDUFA4 mitochondrial complex associated"
"102723897",323.887255470444,2.08455485352817,0.184020610348601,11.3278336028735,9.55385548206799e-30,4.80289463029295e-27,"LOC102723897","WAS protein family homolog 9, pseudogene"
"126328",1541.30126089952,2.08365153101935,0.194101994662974,10.7348280198627,6.98489039304617e-27,2.32111459400107e-24,"NDUFA11","NADH:ubiquinone oxidoreductase subunit A11"
"1277",267866.074589385,2.08169037679694,0.424639802114338,4.90224978071281,9.47452576682188e-07,9.04369776944059e-06,"COL1A1","collagen type I alpha 1 chain"
"51023",124.584492514506,2.07888683611017,0.233934929845498,8.88660294331917,6.30056756176699e-19,7.30940400094695e-17,"MRPS18C","mitochondrial ribosomal protein S18C"
"6166",1180.1856868497,2.07860026008613,0.342119235454306,6.0756603098505,1.23478551706109e-09,2.37811442509821e-08,"RPL36AL","ribosomal protein L36a like"
"55143",554.606917996248,2.07805829640128,0.506211783808253,4.10511640161349,4.04111344117345e-05,0.000244010071227739,"CDCA8","cell division cycle associated 8"
"4063",95.1296061670362,2.07765926446278,0.620569153484429,3.34798991022508,0.000813999748617306,0.00329193050152453,"LY9","lymphocyte antigen 9"
"115761",86.2361489103616,2.075203987457,0.616148957036554,3.3680232089298,0.000757092225152491,0.00309434024730868,"ARL11","ADP ribosylation factor like GTPase 11"
"3169",2854.12239375915,2.07399460028135,0.522112674662078,3.97231230140829,7.11783171734395e-05,0.000403213547096924,"FOXA1","forkhead box A1"
"255231",170.79048223379,2.07248301357643,0.47028504142298,4.40686569001971,1.04877174070688e-05,7.52137954851395e-05,"MCOLN2","mucolipin TRP cation channel 2"
"83854",35.3364790053492,2.07243210800456,0.558829478865353,3.70852323720006,0.000208471531856321,0.00101673951581469,"ANGPTL6","angiopoietin like 6"
"254263",284.261457830682,2.07100712722877,0.671881578139402,3.08239903371644,0.00205339375949318,0.00726431577925358,"CNIH2","cornichon family AMPA receptor auxiliary protein 2"
"100506100",41.2981902216748,2.07043568572433,0.535482065950382,3.86648931379183,0.000110413299665333,0.00058841075108413,"ZDHHC12-DT","ZDHHC12 divergent transcript"
"114836",93.4076016902579,2.07040022412496,0.62777755245057,3.29798384163788,0.00097381738171242,0.00384080941175894,"SLAMF6","SLAM family member 6"
"4082",3530.62798538015,2.0700353920022,0.459543940383051,4.50454289589093,6.65159615298613e-06,5.02593153385014e-05,"MARCKS","myristoylated alanine rich protein kinase C substrate"
"10871",37.3793612054182,2.06637817090549,0.387350532715659,5.33464651879632,9.57308614251842e-08,1.16940764430041e-06,"CD300C","CD300c molecule"
"1281",105566.47456537,2.06400917874782,0.424853592374503,4.85816576767562,1.18478199842946e-06,1.09907246402664e-05,"COL3A1","collagen type III alpha 1 chain"
"79669",116.694995847473,2.06391381684057,0.645003810763524,3.19984747748608,0.00137500330758575,0.00516245018164043,"C3orf52","chromosome 3 open reading frame 52"
"574040",13.1193482535172,2.06309586927547,0.646869163127168,3.18935572581915,0.0014259029472008,0.00532906084308403,"SNORA6","small nucleolar RNA, H/ACA box 6"
"10148",70.9170401128075,2.06302433401132,0.465296202107061,4.43378717614512,9.2592031424497e-06,6.7535690777853e-05,"EBI3","Epstein-Barr virus induced 3"
"25804",1971.78697526271,2.06243251784236,0.21640268679158,9.5305310133636,1.56480740431029e-21,2.59996728550064e-19,"LSM4","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated"
"11339",80.4715701138945,2.0612194363534,0.433333401709219,4.75665948718291,1.96822750543844e-06,1.72503658791355e-05,"OIP5","Opa interacting protein 5"
"79135",283.894320152055,2.05985725981804,0.298601066666189,6.89835867907594,5.26067866823804e-12,1.67708725153618e-10,"APOO","apolipoprotein O"
"1017",666.987346592461,2.05837964879541,0.260706670531124,7.8953854329925,2.89419423175941e-15,1.70401117441066e-13,"CDK2","cyclin dependent kinase 2"
"4706",570.559241739004,2.05566756544572,0.13531196551952,15.1920604918651,3.9917219836969e-52,1.56523402424723e-48,"NDUFAB1","NADH:ubiquinone oxidoreductase subunit AB1"
"404217",1574.63623151792,2.05483093446913,0.572151094732531,3.59141309592306,0.000328889847952568,0.00151437631727526,"CTXN1","cortexin 1"
"6611",1534.08223625149,2.05456350565405,0.329266756080128,6.23981458108106,4.38089876401253e-10,9.17648516743907e-09,"SMS","spermine synthase"
"401097",135.45859575625,2.05408267895585,0.513375567455153,4.00113057412941,6.30405569642667e-05,0.00036203080253117,"C3orf80","chromosome 3 open reading frame 80"
"55967",406.208107480505,2.05392355579462,0.210549833961085,9.75504714087897,1.75519112828627e-22,3.24644125105477e-20,"NDUFA12","NADH:ubiquinone oxidoreductase subunit A12"
"100506060",98.3065223675573,2.05389791865993,0.329947778503716,6.2249181612138,4.81807441128184e-10,9.98553561391034e-09,"SMG1P7","SMG1 pseudogene 7"
"27240",72.3611439729164,2.05385047702044,0.568234573660185,3.61444123998108,0.00030099606952449,0.0014020739906522,"SIT1","signaling threshold regulating transmembrane adaptor 1"
"7130",180.636226836351,2.05373316436663,0.403290066196701,5.09244669409967,3.53472111679186e-07,3.78905096860696e-06,"TNFAIP6","TNF alpha induced protein 6"
"8728",720.111967111714,2.05209757842956,0.300961102948825,6.81848105394038,9.20081072113364e-12,2.79253985017869e-10,"ADAM19","ADAM metallopeptidase domain 19"
"1604",3285.13241318059,2.05068824946932,0.642291927191812,3.19276665742197,0.00140916768395389,0.00527455929965634,"CD55","CD55 molecule (Cromer blood group)"
"3925",3116.77752492559,2.04905395945687,0.382522857732231,5.35668370670603,8.47633130297505e-08,1.05115086354288e-06,"STMN1","stathmin 1"
"158960",65.1153171979469,2.04606809414946,0.418793770579302,4.88562208391784,1.03102795096672e-06,9.75124650586277e-06,"ATP6AP1-DT","ATP6AP1 divergent transcript"
"10721",342.875845772226,2.04590281088392,0.560812849944514,3.64810259088453,0.000264184152785804,0.00125050567347139,"POLQ","DNA polymerase theta"
"101927070",23.4163549200618,2.04510619324204,0.602438672658109,3.39471266713096,0.000687006603098884,0.00285551228754648,"LINC02611","long intergenic non-protein coding RNA 2611"
"51686",124.906439603846,2.04437153392946,0.495348575000152,4.12713720621653,3.673072591599e-05,0.000224483357951652,"OAZ3","ornithine decarboxylase antizyme 3"
"5984",391.058864418723,2.04153582159599,0.265880849955187,7.678386096404,1.61105312703107e-14,8.42301536228566e-13,"RFC4","replication factor C subunit 4"
"4511",1523.26584241939,2.04108548171005,0.537870007190198,3.79475608311489,0.000147788675055067,0.000754372497560439,"TRNC","tRNA-Cys"
"11136",51.8978254755302,2.0396503651618,0.627908274694816,3.24832534840083,0.00116086450607217,0.00445225146831984,"SLC7A9","solute carrier family 7 member 9"
"7038",58.3341448963525,2.0387231413829,0.667928301706473,3.0523083632992,0.00227088681896432,0.00790396005194648,"TG","thyroglobulin"
"6574",1527.42092369797,2.03761745931921,0.363514411874841,5.60532785704454,2.07861121961276e-08,2.98777504191552e-07,"SLC20A1","solute carrier family 20 member 1"
"25790",132.279027589712,2.03735539546607,0.487561818242779,4.17866067283303,2.93230803424686e-05,0.000184917437502232,"CFAP45","cilia and flagella associated protein 45"
"26499",184.790617569104,2.03608317790097,0.63455785562184,3.2086643634814,0.00133353063629538,0.00502502434272673,"PLEK2","pleckstrin 2"
"3001",55.8975462343467,2.03601162466819,0.648670821547092,3.13874396232633,0.00169673630368998,0.00617642257150868,"GZMA","granzyme A"
"100874048",33.2194948767742,2.03579187563885,0.527572994860569,3.85878711660911,0.000113951141816806,0.000604798615717458,"DGUOK-AS1","DGUOK antisense RNA 1"
"7805",3714.09844194893,2.03545136866403,0.304681468694756,6.6805880166714,2.37985395163223e-11,6.64664053784921e-10,"LAPTM5","lysosomal protein transmembrane 5"
"3575",623.5741977913,2.03345018400855,0.517340159835764,3.93058637600084,8.47389434729359e-05,0.000467865876015314,"IL7R","interleukin 7 receptor"
"102724023",217.325844110872,2.03245160402013,0.396023769323376,5.13214549594501,2.86457919702236e-07,3.14286176479129e-06,"LOC102724023","glutamine amidotransferase class 1 domain containing 3B"
"51659",184.857657677106,2.02887342449892,0.599476082853673,3.38441095905097,0.000713311506935391,0.00294239120660115,"GINS2","GINS complex subunit 2"
"27071",227.689004950817,2.02870419111914,0.410028712994628,4.94771250604032,7.50907055120494e-07,7.39070468006647e-06,"DAPP1","dual adaptor of phosphotyrosine and 3-phosphoinositides 1"
"6804",572.825181192745,2.02826821201091,0.402685343894519,5.03685630173371,4.7323977887901e-07,4.90657805642616e-06,"STX1A","syntaxin 1A"
"81873",898.432958328502,2.02781140692041,0.355349175358668,5.70653190590257,1.15301301819106e-08,1.77719915366776e-07,"ARPC5L","actin related protein 2/3 complex subunit 5 like"
"4878",37.3883464594858,2.02694124152009,0.563468323725153,3.59725854351448,0.000321588791390192,0.00148634366902313,"NPPA","natriuretic peptide A"
"644165",66.891828725887,2.02344798369194,0.618643534569784,3.27078175172247,0.00107250645919492,0.00416222518586215,"BCRP3","BCR pseudogene 3"
"400684",20.930742397403,2.02332578600193,0.56077695768518,3.60807582814026,0.000308476341030808,0.00143181513784328,"DPY19L3-DT","DPY19L3 divergent transcript"
"1174",1076.60160558698,2.02224624285823,0.233469750720219,8.66170558121512,4.64757437386776e-18,4.67283811148981e-16,"AP1S1","adaptor related protein complex 1 subunit sigma 1"
"402415",36.8481221970302,2.02136538016056,0.45979715038352,4.39621119546854,1.10156758658437e-05,7.85072122957951e-05,"XKRX","XK related X-linked"
"26472",2559.55724459859,2.01732350721274,0.32130006740056,6.27862771251078,3.41574388610373e-10,7.32703223533368e-09,"PPP1R14B","protein phosphatase 1 regulatory inhibitor subunit 14B"
"284184",409.718171819714,2.0163719947139,0.387272247480656,5.20660080300388,1.92331234354141e-07,2.18726576609471e-06,"NDUFAF8","NADH:ubiquinone oxidoreductase complex assembly factor 8"
"1396",2118.53592334962,2.01427514306955,0.447828406454569,4.49787265398471,6.8636786470698e-06,5.17574167517117e-05,"CRIP1","cysteine rich protein 1"
"100128731",1100.07384351867,2.014216656457,0.282748796036492,7.12369666888711,1.0507014594586e-12,3.94637027090907e-11,"OST4","oligosaccharyltransferase complex subunit 4, non-catalytic"
"1535",2971.08854144316,2.01147947244487,0.328144834669572,6.12985261361908,8.79605196366205e-10,1.73496373037785e-08,"CYBA","cytochrome b-245 alpha chain"
"80119",850.96475930649,2.00833388169022,0.54090929156567,3.71288479049245,0.000204910180162336,0.00100286295363524,"PIF1","PIF1 5'-to-3' DNA helicase"
"51371",727.866244494115,2.00832904160167,0.339401224161576,5.91727106041782,3.27327008966537e-09,5.7248647081159e-08,"POMP","proteasome maturation protein"
"81552",1253.81635253903,2.00698022165704,0.310350417256611,6.46681979485656,1.00086886062556e-10,2.43764408464904e-09,"VOPP1","VOPP1 WW domain binding protein"
"128346",221.228791991191,2.00527981480055,0.23743904265254,8.44545106145416,3.02873700241783e-17,2.66284384167731e-15,"C1orf162","chromosome 1 open reading frame 162"
"407014",27.9745176494544,2.00438356334166,0.479967109583091,4.17608524276322,2.96568722858922e-05,0.000186662163093805,"MIR25","microRNA 25"
"730268",54.0667207701526,2.00418056001189,0.553324009346109,3.62207409430928,0.000292250380689678,0.00136750858324626,"ANAPC1P4","ANAPC1 pseudogene 4"
"440044",74.1882916774707,2.00417030003055,0.57778308264847,3.4687244403968,0.000522935524387181,0.0022582982139064,"SLC22A20P","solute carrier family 22 member 20, pseudogene"
"1289",17168.0295975187,2.00368746034014,0.401693079593437,4.98810550176299,6.09742698374114e-07,6.14001815322182e-06,"COL5A1","collagen type V alpha 1 chain"
"101926888",24.5374178607571,2.00262642725528,0.534328673100241,3.74792993165759,0.000178300044375971,0.000889730381785512,"RALY-AS1","RALY antisense RNA 1"
"353500",426.866326653505,2.00175511243453,0.356757732233978,5.61096489738221,2.01201578808233e-08,2.9069698998631e-07,"BMP8A","bone morphogenetic protein 8a"
"619498",34.2576332897676,1.99403201783444,0.580113398229368,3.43731419395011,0.000587513657846412,0.00249486523191179,"SNORD74","small nucleolar RNA, C/D box 74"
